Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,x,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
29616643,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10453,1734 TOWNSEND AVENUE,TOWNSEND AVENUE,CLIFFORD PLACE,EAST 175 STREET,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment to inspect for a lack of heat or hot water. However, HPD was able to verify that heat or hot water was inadequate by inspecting another apartment and a violation was issued. Information about specific violations is available at www.nyc.gov/hpd.",1/6/15 0:00,05 BRONX,2028490064,BRONX,"1,008,668","247,847",PHONE,Unspecified,BRONX,,,,,,,,40.84692408,-73.91174314,"(40.84692407943948, -73.91174313502933)"
29616644,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10452,171 WEST 161 STREET,WEST 161 STREET,SUMMIT AVENUE,PEDESTRIAN OVERPASS,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/6/15 0:00,04 BRONX,2025240106,BRONX,"1,003,182","241,994",PHONE,Unspecified,BRONX,,,,,,,,40.83087277,-73.93158835,"(40.830872767076436, -73.93158834611712)"
29616645,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10033,728 WEST 181 STREET,WEST 181 STREET,BENNETT AVENUE,MAGAW PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/3/15 0:00,12 MANHATTAN,1021760119,MANHATTAN,"1,001,645","249,168",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85056646,-73.93712376,"(40.8505664617366, -73.93712375677805)"
29616647,1/1/15 0:00,3/10/15 0:00,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10011,343 WEST   21 STREET,WEST   21 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,3/10/15 0:00,04 MANHATTAN,1007450013,MANHATTAN,"984,057","210,538",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74455477,-74.00069651,"(40.74455476709537, -74.00069651072535)"
29616648,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,691 GERARD AVENUE,GERARD AVENUE,EAST 153 STREET,NYCTA SUBWAY,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/7/15 0:00,04 BRONX,2024820060,BRONX,"1,004,348","239,262",PHONE,Unspecified,BRONX,,,,,,,,40.82337163,-73.92738314,"(40.8233716323884, -73.92738313721195)"
29616650,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1229 WARD AVENUE,WARD AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/7/15 0:00,09 BRONX,2037740065,BRONX,"1,018,143","241,571",PHONE,Unspecified,BRONX,,,,,,,,40.82966701,-73.87752828,"(40.829667012990576, -73.87752827558779)"
29616653,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11208,73 HILL STREET,HILL STREET,CRESCENT STREET,AUTUMN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,1/8/15 0:00,05 BROOKLYN,3041700042,BROOKLYN,"1,020,206","186,662",PHONE,Unspecified,BROOKLYN,,,,,,,,40.67894781,-73.8703673,"(40.67894780729149, -73.87036729923378)"
29616654,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,409 EAST 21 STREET,EAST 21 STREET,BEVERLY ROAD,CORTELYOU ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/6/15 0:00,14 BROOKLYN,3051520025,BROOKLYN,"995,674","174,004",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64427005,-73.9588343,"(40.64427004969084, -73.95883430247831)"
29616660,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11224,2960 WEST 24 STREET,WEST 24 STREET,MERMAID AVENUE,SURF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/4/15 0:00,13 BROOKLYN,3070550013,BROOKLYN,"986,793","148,519",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57432596,-73.99084605,"(40.574325960693756, -73.99084604833183)"
29616661,1/1/15 0:00,1/5/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10452,105 ELLIOT PLACE,ELLIOT PLACE,WALTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,1/5/15 0:00,04 BRONX,2028420038,BRONX,"1,007,583","244,838",PHONE,Unspecified,BRONX,,,,,,,,40.83866819,-73.91567525,"(40.838668192051564, -73.91567524583894)"
29616662,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11237,303 HARMAN STREET,HARMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,04 BROOKLYN,3032790047,BROOKLYN,"1,006,795","194,353",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70010214,-73.9186924,"(40.700102139182086, -73.91869240315842)"
29616664,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11226,49 EAST 19 STREET,EAST 19 STREET,TENNIS COURT,ALBEMARLE ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/8/15 0:00,14 BROOKLYN,3051000051,BROOKLYN,"994,827","175,473",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64830319,-73.96188411,"(40.64830318910063, -73.96188411235836)"
29616666,1/1/15 0:00,1/8/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11225,1208 NOSTRAND AVENUE,NOSTRAND AVENUE,HAWTHORNE STREET,WINTHROP STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/8/15 0:00,09 BROOKLYN,3050470039,BROOKLYN,"998,032","178,907",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65772436,-73.95032737,"(40.65772436103916, -73.95032737426475)"
29616674,1/1/15 0:00,1/6/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10030,142 WEST 139 STREET,WEST 139 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/6/15 0:00,10 MANHATTAN,1020070059,MANHATTAN,"1,000,512","237,153",PHONE,Unspecified,MANHATTAN,,,,,,,,40.81759092,-73.94124824,"(40.817590918970026, -73.94124824367849)"
29616683,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11427,210-01 HILLSIDE AVENUE,HILLSIDE AVENUE,210 STREET,211 STREET,,,ADDRESS,Queens Village,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,08 QUEENS,4163400050,QUEENS,"1,051,762","202,843",PHONE,Unspecified,QUEENS,,,,,,,,40.72317627,-73.75643623,"(40.72317626940119, -73.75643622578721)"
29616687,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10459,1054 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ALDUS STREET,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/3/15 0:00,02 BRONX,2027430019,BRONX,"1,014,171","239,626",ONLINE,Unspecified,BRONX,,,,,,,,40.8243429,-73.89188968,"(40.824342895821275, -73.89188968213699)"
29616688,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11229,1525 EAST 26 STREET,EAST 26 STREET,KINGS HIGHWAY,AVENUE P,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/3/15 0:00,15 BROOKLYN,3067730080,BROOKLYN,"998,660","162,577",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61290099,-73.94809883,"(40.612900992683514, -73.94809883015722)"
29616694,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3511 HULL AVENUE,HULL AVENUE,EAST GUN HILL ROAD,EAST 211 STREET,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/7/15 0:00,07 BRONX,2033560104,BRONX,"1,019,259","259,598",ONLINE,Unspecified,BRONX,,,,,,,,40.87914135,-73.87340149,"(40.87914134996611, -73.87340149307286)"
29616699,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,691 GERARD AVENUE,GERARD AVENUE,EAST 153 STREET,NYCTA SUBWAY,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/7/15 0:00,04 BRONX,2024820060,BRONX,"1,004,348","239,262",PHONE,Unspecified,BRONX,,,,,,,,40.82337163,-73.92738314,"(40.8233716323884, -73.92738313721195)"
29616702,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10024,166 WEST 87 STREET,WEST 87 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,07 MANHATTAN,1012170057,MANHATTAN,"991,601","226,331",PHONE,Unspecified,MANHATTAN,,,,,,,,40.78789941,-73.97345397,"(40.78789940839386, -73.97345397049499)"
29616703,1/1/15 0:00,1/3/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11209,15 OLIVER STREET,OLIVER STREET,SHORE ROAD,MARINE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/3/15 0:00,10 BROOKLYN,3060990001,BROOKLYN,"973,313","164,929",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61936171,-74.03939612,"(40.61936171245328, -74.03939611543234)"
29616704,1/1/15 0:00,1/2/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,3810 BAILEY AVENUE,BAILEY AVENUE,WEST 238 STREET,BEND,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/2/15 0:00,08 BRONX,2032630007,BRONX,"1,012,586","261,482",ONLINE,Unspecified,BRONX,,,,,,,,40.88433629,-73.8975242,"(40.884336286878096, -73.89752420300857)"
29616705,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,213 WEST 238 STREET,WEST 238 STREET,PUTNAM AVENUE WEST,REVIEW PLACE,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,1/7/15 0:00,08 BRONX,2032710128,BRONX,"1,012,109","261,611",ONLINE,Unspecified,BRONX,,,,,,,,40.88469187,-73.89924871,"(40.88469186998406, -73.89924871272149)"
29616706,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11213,621 CROWN STREET,CROWN STREET,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,09 BROOKLYN,3014120050,BROOKLYN,"1,001,486","181,776",PHONE,Unspecified,BROOKLYN,,,,,,,,40.66559308,-73.93787125,"(40.66559308100769, -73.9378712522262)"
29616707,1/1/15 0:00,1/7/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11236,1172 EAST 104 STREET,EAST 104 STREET,AVENUE K,AVENUE L,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/7/15 0:00,18 BROOKLYN,3082490068,BROOKLYN,"1,014,621","173,439",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64267454,-73.89056252,"(40.6426745410155, -73.89056251895948)"
29616708,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11220,609 45 STREET,45 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",1/4/15 0:00,07 BROOKLYN,3007400001,BROOKLYN,"982,935","174,744",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64630846,-74.00473867,"(40.64630846034325, -74.0047386680744)"
29616709,1/1/15 0:00,1/4/15 0:00,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,484 GRAND STREET,GRAND STREET,WILLETT STREET,EAST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",1/4/15 0:00,03 MANHATTAN,1003310065,MANHATTAN,"988,884","199,744",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71492667,-73.98328396,"(40.71492666520986, -73.98328395861166)"
